id,clean_text,createdAt,type
1628367769887707136,"ada tiga pemain asing yang menjalani proses naturalisasi untuk bergabung dalam timnas indonesia u-20, yakni ivar jenner, justin hubner dan rafael struick.",2023-02-22 12:15:04+00:00,information
1626793100999012352,penyebab shin tae-yong minta presiden jokowi percepat naturalisasi 3 pemain keturunan timnas indonesia u-20 lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .,2023-02-18 03:57:54+00:00,information
1624227973598523393,"proses naturalisasi terus berjalan, sampai di sini tahapnya sekarang",2023-02-11 02:05:00+00:00,information
1624254791189925889,update proses naturalisasi justin hubner cs untuk timnas indonesia u-20,2023-02-11 03:51:34+00:00,information
1622820956782886912,"zainudin amali mengabarkan proses naturalisasi ivar jenner, justin hubner, dan rafael struick, yang diproyeksikan memperkuat timnas u-20 indonesia di piala dunia u-20 2023 sudah masuk ke kemenkumham.",2023-02-07 04:54:01+00:00,information
1628091114740940800,menpora: tahap naturalisasi 3 pemain timnas u-20 tunggu restu dpr,2023-02-21 17:55:44+00:00,information
1624223116473012225,pssi berikan update terbaru tentang naturalisasi 3 pemain keturunan untuk timnas indonesia u-20 di piala dunia u-20 2023.,2023-02-11 01:45:42+00:00,information
1628342398337052678,menpora zainudin amali memberikan kabar terkait proses naturalisasi untuk timnas indonesia u-20 yang sebelumnya dinilai pelatih shin tae-yong terhambat.,2023-02-22 10:34:15+00:00,information
1624333271130865664,"update proses naturalisasi 3 pemain keturunan timnas u-20 indonesia, berkas sudah di kemensetneg",2023-02-11 09:03:25+00:00,information
1624306764555644928,proses naturalisasi 3 pemain timnas u-20 masuk kemensetneg,2023-02-11 07:18:05+00:00,information
1628418187632209921,menpora beri update naturalisasi 3 pemain untuk timnas indonesia u-20: menunggu sidang dpr.,2023-02-22 15:35:25+00:00,information
1628318690780278786,menpora update naturalisasi 3 pemain untuk timnas indonesia u-20: menunggu sidang dpr,2023-02-22 09:00:03+00:00,information
1626909391843692544,shin tae-yong minta tolong jokowi agar proses naturalisasi 3 pemain timnas indonesia u-20 dipercepat.,2023-02-18 11:40:00+00:00,information
1624864750848049152,"7 pemain naturalisasi timnas italia pada era 2000-an, nomor 1 bawa gli azzurri juara piala dunia 2006 lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .",2023-02-12 20:15:19+00:00,information
1624138634705399808,pssi berikan update terbaru tentang naturalisasi 3 pemain keturunan untuk timnas indonesia u-20 di piala dunia u-20 2023,2023-02-10 20:10:00+00:00,information
1624901325359308800,"6 pemain naturalisasi yang pernah dan masih diandalkan shin tae-yong di timnas indonesia, nomor 1 juru gedor bali united! lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .",2023-02-12 22:40:39+00:00,information
1623472212727726081,"5 pemain naturalisasi yang bersinar di timnas indonesia, nomor 1 bek tangguh skuad garuda! lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .",2023-02-09 00:01:52+00:00,information
1624377713589903360,proses naturalisasi tiga pemain keturunan untuk membela timnas indonesia u-20 di piala dunia u-20 2023 masih terus berjalan. u20worldcupemtek u20worldcupkly u20worldcupbolacom,2023-02-11 12:00:01+00:00,information
1624404134660296704,pssi terus mengebut naturalisasi tiga pemain keturunan untuk timnas indonesia u-20. u20worldcupemtek u20worldcupkly u20worldcupbolacom,2023-02-11 13:45:00+00:00,information
1627016375201071105,"pelatih timnas indonesia u-20, shin tae-yong, berharap proses naturalisasi tiga pemain yang saat ini sedang berjalan bisa cepat diselesai...",2023-02-18 18:45:07+00:00,information
1624330435131236355,piala dunia u20: proses naturalisai 3 pemain timnas u20 masuk setneg kitagaruda pssi timnasday u20wc naturalisasi,2023-02-11 08:52:08+00:00,information
1624356083748982787,proses naturalisasi 3 pemain keturunan timnas u-20 sedikit lagi kelar,2023-02-11 10:34:04+00:00,information
1627206834359775233,"membahas proses naturalisasi 3 pemain timnas indonesia u-20, shin tae-yong bawa-bawa nama jokowi",2023-02-19 07:21:56+00:00,information
1624027951800131585,"babak baru proses 3 calon pemain naturalisasi timnas indonesia u-20, sudah sampai setneg",2023-02-10 12:50:11+00:00,information
1620734223543070720,kata-kata eks bek naturalisasi timnas indonesia usai resmi gabung madura united,2023-02-01 10:42:05+00:00,information
1628232154500177921,"proses 3 pemain naturalisasi timnas u-20 mandek, ini kata menpora",2023-02-22 03:16:11+00:00,information
1626796542576439296,"proses naturalisasi 3 pemain timnas indonesia u-20 lambat, shin tae-yong minta tolong jokowi",2023-02-18 04:11:34+00:00,information
1626808388066893824,sty minta proses naturalisasi 3 pemain timnas u-20 indonesia ini dipercepat timnasindonesia timnasu20 lewat .com,2023-02-18 04:58:39+00:00,information
1628287102415949824,menpora update naturalisasi 3 pemain untuk timnas indonesia u-20: menunggu sidang dpr - via . . . m88mansion m88mansionindo m88laliga,2023-02-22 06:54:31+00:00,information
1675162851630256131,"bentangkan bendera merah putih usai membawa timnya almere city promosi ke liga belanda musim depan, pemain keturunan indonesia, ilias alhaft menyatakan bersedia jika mendapat tawaran naturalisasi dari pssi. dirinya mengaku 100 persen ingin membela timnas indonesia",2023-07-01 15:22:01+00:00,information
1680884313477509120,zenit resmi merekrut mario fernandes! bek naturalisasi timnas rusia tersebut dikontrak selama setahun dengan opsi perpanjangan kontrak. selengkapnya:,2023-07-17 10:17:04+00:00,information
1679776358849998848,"selain itu, skuad timnas makin dihiasi oleh banyak talenta muda yang menjanjikan, ditambah dengan rekrutan lewat jalur naturalisasi yang semakin baik di bawah duet erick thohir dan shin tae young. bahkan disebut-sebut, strategi naturalisasi pssi kali ini jauh lebih baik...",2023-07-14 08:54:27+00:00,information
1676119806700052481,ac milan dilaporkan telah membuka pembicaraan resmi dengan az alkmaar untuk menemukan kesepakatan soal harga tijjani reijnders. i rossoneri menawar mantan calon pemain naturalisasi timnas indonesia tersebut sebesar rp 311 miliar.,2023-07-04 06:44:37+00:00,information
1677178352812310529,"bang, maap ini mah. 1 orang naturalisasi itu masuk ke salah satu komponen 100 m. artinya 100 m itu totalan dari hotel timnas, akomodasi dan tiket naturalisasi. kalo di beritanya pun komponennya lebih banyak dari itu. maap banget ini mah dibaca dulu :(",2023-07-07 04:50:54+00:00,information
1681707971104104448,"iya mas, ibunya keturunan orang maluku, bapaknya orang holland asli kemaren sempet ada berita doi mau di naturalisasi, tp tampaknya yg bersangkutan lebih milih timnas oranje, walaupun belum bikin debut",2023-07-19 16:49:59+00:00,information
1676449739443933185,timnas indonesia: 3 pemain profesional siap dinaturalisasi iliasalhaft jayidzes jordywehrmann naturalisasi pssi,2023-07-05 04:35:39+00:00,information
1678693505877803008,"timnas indonesia u-17 panggil 34 pemain, ada 6 pemain naturalisasi bimasakti pialaduniau17 pssi timnasindonesia",2023-07-11 09:11:35+00:00,information
1675403354422517760,naturalisasi progam jangka pendek. pembangunan sepak bola indonesia baru dimulai pssi bersama pak et... kita tunggu saja hasilnya.,2023-07-02 07:17:41+00:00,information
1678576351790661633,"breaking news: pemain keturunan tijjani reijnders sepakat gabung ac milan, naturalisasi grade a nih lagi trend mandalika pandawara no makeup brin tidur",2023-07-11 01:26:03+00:00,information
1690266376907489281,"wakil ketua umum pssi bicara proyek jangka panjang timnas indonesia, singgung naturalisasi pemain tempobola",2023-08-12 07:38:02+00:00,information
1689972301088129024,"indonesia sudah lebih dari siap. sudah waktunya kita unjuk kelebihan. indonesia bisa, garudamendunia timnas u17 pialaduniau17 pssi naturalisasi indonesia stadion",2023-08-11 12:09:29+00:00,information
1686360084203601921,"timnas indonesia kedatangan pemain naturalisasi lagi, pssi: lagi diproses",2023-08-01 12:55:49+00:00,information
1688777148902092800,pssi bicara soal peluang naturalisasi lagi pemain keturunan untuk timnas indonesia download aplikasi untuk akses berita lebih mudah dan cepat: android:,2023-08-08 05:00:22+00:00,information
1689959418878943232,"pemain naturalisasi, pemain keturunan, pemain lokal, yang penting hatinya buat merah putih timnas garudamendunia u17 pialaduniau17 pssi naturalisasi indonesia",2023-08-11 11:18:18+00:00,information
1688823750215835648,"soal rencana naturalisasi pemain untuk timnas indonesia, pssi: semua tergantung pelatih",2023-08-08 08:05:33+00:00,information
1687074585886236672,"gelandang tottenham hotspur batal bela timnas indonesia u-17, pssi: naturalisasi bisa diurus, jika...",2023-08-03 12:15:00+00:00,information
1689932814987505665,emil audero gabung inter milan beri kode ingin gabung timnas indonesia timnasindonesia pssi intermilan indonesia viral abroad naturalisasi kitagaruda timnasday,2023-08-11 09:32:35+00:00,information
1688950700531912704,"soal rencana naturalisasi untuk timnas indonesia, pssi: semua tergantung pelatih!",2023-08-08 16:30:00+00:00,information
1689074989507710978,winger naturalisasi timnas indonesia ingin melatih timnas junior ! slotgacor jpgacor jackpot maxwin simasbola bocoranslot bocoranadmin bocoranbandar pragmatic pgsoft zeus antirungkat cheatslot parlay mixparlay slotonline viral berita,2023-08-09 00:43:53+00:00,information
1687294197295149056,"bahkan ia pun bersedia membantu segala proses naturalisasi untuk pemain muda yang kini bermain di tottenham hotspur u-18, gabriel han willhoft-king, yang diproyeksikan membela timnas indonesia di ajang piala dunia u-17 nanti.",2023-08-04 02:47:39+00:00,information
1686612849366278144,"berita timnas indonesia: tambah lagi pemain naturalisasi yang baru, pssi lagi proses: tunggu saja lewat",2023-08-02 05:40:13+00:00,information
1686193474947960832,sambil nunggu naturalisasi gada salahnya dia juga udah bilang pssi. dia aktif di timnas junior belanda dia mau diproses wni dengan begitu ribetnya proses aja jangan diragukan png jadi wni. sekarangpun masih ngikuti perkembangan timnas dia,2023-08-01 01:53:47+00:00,information
1688833620319125504,"gelangganginfo ""naturalisasi tergantung pelatih!"" sepakbola pssi",2023-08-08 08:44:46+00:00,information
1696826652867924314,fifa matchday vs turkmenistan: shin tae-yong panggil 5 pemain naturalisasi dan tiga pemain baru lokal via infosumbar timnas sepakbola,2023-08-30 10:06:14+00:00,information
1712330817677254833,"bek naturalisasi, jordi amat optimis mampu membawa timnas indonesia menembus ranking 100 besar fifa. percaya proses bolaskorcom jordiamat timnasindonesia skuadgaruda pssi fifa bolaindonesia infobola kabarbola beritabola beritaolahraga seputarbola reels",2023-10-12 04:54:15+00:00,information
1717427840927318265,"jay idzes ditargetkan bisa memperkuat timnas indonesia pada piala asia 2023 yang berlangsung pada 12 januari hingga 10 februari 2024. namun, ia dilaporkan mengidap trombosis vena dengan mikro emboli paru. proses naturalisasinya tetap lanjut?",2023-10-26 06:28:00+00:00,information
1711750934303555792,"biodata dan agama shayne pattynama, pemain timnas indonesia yang sempat gagal naturalisasi gegara proses pindah federasi",2023-10-10 14:30:00+00:00,information
1712050358225433064,timnas kamboja resmi naturalisasi winger bali united asal kamerun!,2023-10-11 10:19:48+00:00,information
1715217302231405034,"bung towel kritik pssi soal naturalisasi nathan tjoe-a-on, singgung kualitas bek timnas indonesia",2023-10-20 04:04:06+00:00,information
1714213908779839493,kevin diks disebut-sebut netizen sebagai calon pemain naturalisasi selanjutnya yang diincar pssi untuk timnas indonesia. kevin diks tertangkap kamera menyukai postingan instagram erick thohir saat menyambut nathan tjoe-a-on,2023-10-17 09:36:59+00:00,information
1717793248545046599,"jelang melawan timnas indonesia, irak mengebut proses naturalisasi wonderkid asal swedia",2023-10-27 06:40:00+00:00,information
1713453150668308982,"nama privat mbarga belakangan menjadi perbincangan setelah resmi menjadi pemain naturalisasi kedua kamboja. namun, pemain bali united itu harus menunda debutnya di timnas kamboja setelah proses naturalisasinya belum disetujui fifa",2023-10-15 07:14:00+00:00,information
1708718859845570664,"update progres naturalisasi jay idzes untuk timnas indonesia: sudah masuk kemenkumham. pssi terus mendorong proses naturalisasi pemain kelahiran belanda, jay idzes. bek venezia di serie b liga italia itu diproyeksikan untuk membela timnas indonesia.",2023-10-02 05:41:37+00:00,information
1711909480232034606,"shin tae-yong menanggapi rumor pratama arhan yang dilaporkan bakal merapat ke klub k-league 1. pelatih timnas indonesia tersebut juga membicarakan tentang naturalisasi bek klub liga inggris, swansea city. begini katanya! selengkapnya",2023-10-11 01:00:00+00:00,information
1716771187018379579,kabar calon pemain naturalisasi timnas indonesia: nathan tjoe-a-on masih nunggu debut di ajang resmi bersama swansea city,2023-10-24 10:58:41+00:00,information
1708792692120129894,pssi bocorkan rencana pemain naturalisasi baru di timnas indonesia dan proses jay idzes selengkapnya,2023-10-02 10:35:00+00:00,information
1717609549002416384,erick thohir update proses naturalisasi jay idzes dan nathan a-tjoen ke timnas indonesia,2023-10-26 18:30:02+00:00,information
1715247748356948235,"masuk rumah sakit kabar tak sedap menimpa bek venezia fc, jay idzes. calon pemain naturalisasi timnas indonesia itu dilaporkan mengalami sakit paru-paru. bolanusantara galerisepakbola sepakbolaindonesia timnas timnasday timnasgaruda timnasindonesia",2023-10-20 06:05:05+00:00,information
1718998693913796847,"naturalisasi dua pemain keturunan di eropa, jay idzes dan nathan tjoe-a-on untuk timnas indonesia disebut sedang diproses oleh dewan perwakilan rakyat (dpr) ri.",2023-10-30 14:30:00+00:00,information
1718910611294183490,kabar baik nih! naturalisasi 2 pemain eropa untuk timnas indonesia disebut sedang diproses dpr,2023-10-30 08:40:00+00:00,information
1708840999320158295,"soal naturalisasi cyrus margono, pssi tegaskan timnas indonesia punya stok kiper melimpah lewat",2023-10-02 13:46:57+00:00,information
1708676360166842479,"update pemain naturalisasi timnas indonesia, jay idzes sedang proses, cyrus margono segera jadi wni lewat",2023-10-02 02:52:44+00:00,information
1714956454376132783,"kabar tak sedap menimpa bek venezia fc, jay idzes. calon pemain naturalisasi timnas indonesia itu dilaporkan mengalami sakit paru-paru. kumparanbola bola text happening",2023-10-19 10:47:35+00:00,information
1717943213946970398,respons kevin diks usai ramai proses naturalisasi timnas indonesia lewat,2023-10-27 16:35:54+00:00,information
1715342143928045645,"calon pemain naturalisasi timnas indonesia, jay idzes dikabarkan oleh klubnya, venezia fc, mengalami masalah paru-paru. baca beritanya di sini breakingskor",2023-10-20 12:20:11+00:00,information
1713407188943953989,pssi sedang mempertimbangkan naturalisasi dua pemain keturunan indonesia tingkat a untuk memperkuat timnas indonesia. cek selengkapnya di: timnas indonesia diks emilaudero,2023-10-15 04:11:22+00:00,information
1447342716430393349,"7 juni 2013 pemain indonesia, maitimo, juga pernah bertemu dengan timnas negara kelahirannya dan kalah juga. sedangkan bio paulin tidak debut vs negara kelahirannya di 25 mar 2015 karena proses naturalisasi baru selesai satu hari setelahnya. melewatkan momen langka.",2021-10-10 23:26:08+00:00,information
1453555553377009665,"congrats matty!!! resmi sudah proses naturalisasi matty cash menjadi warga negara polandia. dengan ini, cash bisa langsung dipanggil untuk membela timnas poland",2021-10-28 02:53:44+00:00,information
1451523303575670784,yg mempersulit yah orng2 pssinya sendiri wkwk ..ada orng dalem pssi yg terang2an anti naturalisasi yah tentu saja selagi msh ada sosok dia yah susah buat pmain2 yg mau di naturalisasi ini bela timnas,2021-10-22 12:18:18+00:00,information
1453699536740765697,"...skill mereka gak terlalu berkembang dan imbasnya adalah ke timnas yang jadi memiliki keterbatasan di posisi striker. karena kekurangan di posisi striker, akhirnya pssi naturalisasi striker asing yang hasilnya juga gak terlalu signifikan karena indonesia...",2021-10-28 12:25:52+00:00,information
1446691520405405699,"ayo pak irawan panggil naturalisasi sperti jack brow. elkan, sandy dll mereka juga anak bangsa lihat mereka bnggga dgn indonesia bukan dgn negraa lain no gensi majukan sepak bola indonesia jadi pengurus pssi jgan karena tpi dari to to to raih",2021-10-09 04:18:31+00:00,information
1454299332706848777,kriteria pemain naturalisasi timnas indonesia: main di kasta tertinggi liga eropa sindonews bukanberitabiasa .,2021-10-30 04:09:15+00:00,information
1392362029386661888,"dulu bilang mereka benar tidak bisa naturalisasi kevin karena kevin udah lebih dari 3 kali bela belanda junior. ini pasti spanyol nyogok nih, pssi bilang ga bisa. laporte udah 51x bela timnas perancis junior.",2021-05-12 06:12:31+00:00,information
1392371870339530758,"elkan baggott sih aman. belum pernah bela timnas inggris, dari lahir udah pegang paspor indonesia. beto, otavio dll juga pas tua baru di naturalisasi, itupun klub yang proses",2021-05-12 06:51:37+00:00,information
1396374689123950595,"selain elkan baggott sebenarnya masih banyak pemain keturunan layak masuk timnas senior. tapi pssi ogah kerja ngurus proses naturalisasi pemain2 keturunan, minta bantuan menpora-pun gak mau",2021-05-23 07:57:23+00:00,information
1389607250541498369,"sebenarnya nggak ada naturalisasi yang gagal, kembali lagi ke awal menjadi wni adalah hak seseorang asalkan memenuhi kriteria dan sesuai hukum negara. agar tak di cap “naturalisasi gagal” kasus joni bisa jadi pelajaran. saat ia membela timnas pada waktu yang tak “ideal”",2021-05-04 15:46:00+00:00,information
1435907039088152581,"2019 sandy walsh datang ke kantor pssi diskusi dengan sekjen dan pelatih timnas saja hasilnya zonk, apalagi cuma komunikasi dengan dirtek mending bayar agen lokal buat ngurusin semua proses naturalisasi daripada nunggu pssi",2021-09-09 10:04:50+00:00,information
1434009717433520128,pemain naturalisasi timnas resmi berlaga di klub tersukses meksiko,2021-09-04 04:25:33+00:00,information
1436602352614576131,"lee yoo joon dinaturalisasi bukan utk main di timnas, tp klub liga indonesia dan spy bs tinggal di indonesia krn isterinya asal indonesia. jadi isterinya gak hrs pergi utk tinggal di korea. pssi kemenpora vivabola kejaksaan bhayangkara solo fc persib",2021-09-11 08:07:46+00:00,information
1442305103801643009,penyebab di balik cepat lambatnya proses naturalisasi pemain timnas indonesia seperti marc klok dan sandy walsh sindonews bukanberitabiasa .,2021-09-27 01:48:28+00:00,information
1440004637432578048,naturalisasi pesepak bola eropa untuk timnas indonesia sindonews bukanberitabiasa .,2021-09-20 17:27:14+00:00,information
1365170411684589577,"proses naturalisasi hampir selesai, satu pemain korea selatan bisa segera perkuat timnas indonesia",2021-02-26 05:22:44+00:00,information
1360200956139372548,"tak ada pemain naturalisasi di tc timnas indonesia, pssi angkat bicara",2021-02-12 12:15:53+00:00,information
1354655401640251394,coach tolong bantu proses naturalisasi bro dia sangat layak bela timnas indonesia,2021-01-28 04:59:50+00:00,information
1348121484720365569,"sebut shin tae-yong unik, park hang-seo komentari konflik pemain naturalisasi di timnas indonesia download aplikasi untuk akses berita lebih mudah dan cepat: android:",2021-01-10 04:16:23+00:00,information
1373424323654914048,musuh timnas indonesia panggil 29 pemain termasuk 3 pilar naturalisasi jelang kualifikasi piala dunia download aplikasi untuk akses berita lebih mudah dan cepat: android:,2021-03-21 00:00:50+00:00,information
1371295467389083652,yang ingin timnas lawan tim2 kuat sty apa pssi timbang dibantai kanan kiri mending dananya buat ngurus naturalisasi pemain keturunan,2021-03-15 03:01:31+00:00,information
1410583250779533320,pssi masih membuka pintu naturalisasi pemain untuk timnas indonesia. temposport,2021-07-01 12:57:09+00:00,information
1417046706605096964,"sebenernya cukup lama juga untuk proses hingga dame dan serigne sampai di naturalisasi. tp prosesnya sudah cukup benar, yaitu dengan scouting serta tes di pertandingan ibl bersama indonesia patriots. sehingga diharapkan memang benar dibutuhkan oleh timnas.",2021-07-19 09:00:36+00:00,information
1412012021298520064,"tolong jangan goblok , kenapa syarat bisa naturalisasi harus main di liga indonesia? ini pemain berdarah indo berkualitas dan sudah menyatakan siap bela timnas... tolong sekali lagi jangan goblok",2021-07-05 11:34:34+00:00,information
1415244631629963264,"menpora ama sekjen pssi ini ngerti bola atau ga ngerti bola dah. ini sandy yg masih muda , main di eropa, pengen main di timnas tp gak di naturalisasi” dgn banyak alesan busettt",2021-07-14 09:39:48+00:00,information
1417304688899231747,perbasi resmi naturalisasi 3 pemain untuk timnas indonesia,2021-07-20 02:05:44+00:00,information
1410632161632284676,pssi nurut 'kok' sama shin tae-yong soal pemain naturalisasi gabung timnas indonesia lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .,2021-07-01 16:11:30+00:00,information
1412232658172604426,"naturalisasi itu bukan biang kerok bobroknya prestasi sepakbola nasional, kita punya ratusan juta jiwa nyetak 11 pemain aja ga mampu, biang keroknya tu ya pssi sendiri, ga punya konsep buat kemajuan sepakbola nasional, bisanya cuma ganti pelatih timnas lalu berharap pd keajaiban.",2021-07-06 02:11:18+00:00,information
1412965922252328968,pp perbasi kebut proses naturalisasi pemain untuk kebutuhan timnas indonesia,2021-07-08 02:45:02+00:00,information
1416114182043312130,"salam... profil dan biodata ezra walian, pemain naturalisasi timnas indonesia siap main di kualifikasi piala asia 2023 - berita sleman - pikiran rakyat",2021-07-16 19:15:05+00:00,information
1460493905921671169,"setiap wni baik berstatus pribumi, keturunan maupun naturalisasi berhak membela timnas indonesia, asalkan prosesnya sesuai undang-undang dasar ingat, aturan naturalisasi di uud ini juga dah sesuai dengan regulasi fifa tentang pemain naturalisasi. jika ga sesuai nanti kayak klok",2021-11-16 06:24:16+00:00,information
1461836068789968898,"demi timnas indonesia, pssi proses naturalisasi 4 pemain keturunan",2021-11-19 23:17:33+00:00,information
1463081136171536385,"sebanyak empat pemain keturunan yang sedang berkarier di eropa hendak dinaturalisasi pssi agar bisa membela timnas indonesia dalam ajang internasional. mereka adalah sandy walsh, jordi amat, kevin diks dan mees hilgers.",2021-11-23 09:45:00+00:00,information
1461642702605352962,pssi kembali menegaskan bahwa mereka tidak mau gegabah untuk menaturalisasi pemain demi timnas indonesia.,2021-11-19 10:29:10+00:00,information
1458990925061914625,"pelatih timnas indonesia,shin tae - yong menginginkan empat pemain keturunan yang berkarir di luar negeri agar segera di naturalisasi oleh pssi.yaitu jordi amat,sandi wals dan 2 nama lagi yang tidak di sebutkan namanya.",2021-11-12 02:51:57+00:00,information
1457615119047921665,"direktur teknik (dirtek) pssi, indra sjafri mengungkapkan penyebab marc klok belum bisa memperkuat timnas indonesia. gelandang naturalisasi kelahiran belanda itu disebutnya terganjal garis keturunan.",2021-11-08 07:45:00+00:00,information
1459470867746852866,fakhri husaini melontarkan sindiran pedas atas rencana pssi menaturalisasi empat pemain guna kepentingan timnas indonesia. userstory,2021-11-13 10:39:05+00:00,information
1464495844170756101,pssi nantikan komitmen 4 kandidat pemain naturalisasi dalam membela timnas indonesia,2021-11-27 07:26:32+00:00,information
1463148825720147973,pssi jawab pro kontra naturalisasi pemain keturunan timnas indonesia,2021-11-23 14:13:58+00:00,information
1463991967390572549,"figc sedang mengurus proses naturalisasi tiga pemain asal brasil, demi menambah opsi pemain yang bisa dipanggil ke timnas italia untuk playoff piala dunia 2022.",2021-11-25 22:04:19+00:00,information
1460581453259960321,"""naturalisasi tidak dilarang, tapi sebaiknya utamakan pemain dalam negeri yang ada,"" ujar wakil ketua komisi x dpr, abdul fikri. kumparanbola",2021-11-16 12:12:09+00:00,information
1460591003849531394,"wakil ketua komisi x dpr, dede yusuf, mempertanyakan program naturalisasi yang terus dilakukan pssi. kumparanbola",2021-11-16 12:50:06+00:00,information
1461606093981847555,"shin tae-yong inginkan pemain asal barcelona di timnas indonesia, menpora janji turun tangan via timnasindonesia shintaeyong jordiamat zainudinamali menpora pssi pemainketurunan naturalisasi indonesia barcelona",2021-11-19 08:03:42+00:00,information
1456125100034453508,"pemain spanyol keturunan indo bersedia bela timnas indonesia jordi amat,timnas indonesia,pemain naturalisasi indonesia,shin tae yong,indonesia vs,live indonesia,berita indonesia,berita timnas indonesia,live timnas,",2021-11-04 05:04:12+00:00,information
1464485389003997187,"ramai kabar naturalisasi pemain untuk timnas indonesia mencuat jelang piala aff 2020. pelatih timnas indonesia, shin tae-yong, menjadi pihak yang mengajukan rencana tersebut kepada pssi.",2021-11-27 06:45:00+00:00,information
1455228972451594240,"first! untuk pertama kalinya dalam sejarah, timnas polandia tidak membawa satu pun pemain dari ekstraklasa dalam pertandingan resmi. sementara itu wingback aston villa, matty cash untuk pertama kalinya dipanggil timnas pasca proses naturalisasi. imc",2021-11-01 17:43:18+00:00,information
1462045092449906690,"demi piala aff, pssi kebut naturalisasi empat pemain keturunan",2021-11-20 13:08:08+00:00,information
1464804924202516480,pssi terus bergerak cepat guna merampungkan proses naturalisasi empat pemain keturunan timnas indonesia yang berkarier di luar negeri. baca selengkapnya:,2021-11-28 03:54:43+00:00,information
1463934395899809793,"bidikan naturalisasi timnas indonesia mees hilgers prioritaskan fc twente, pssi tetap pepet terus",2021-11-25 18:15:33+00:00,information
1459795512467476484,zqscore : beritabolaterkini naturalisasi pemain timnas indonesia butuh atau latah,2021-11-14 08:09:06+00:00,information
1460382605317050377,mochamad iriawan menjelaskan alasan shin tae-yong bersikukuh memasukkan pemain keturunan dan naturalisasi ke skuat timnas indonesia. bolaskorcom pssi shintaeyong timnas,2021-11-15 23:02:00+00:00,information
1458810502906220546,"resmi dapatkan ktp, ini alasan elkan baggot pilih jadi wni elkan baggott timnas indonesia naturalisasi wni",2021-11-11 14:55:01+00:00,information
1463368976709259269,kabar terbaru dari pssi terkait 4 pemain calon naturalisasi timnas indonesia,2021-11-24 04:48:46+00:00,information
1463381044200050691,kabar terbaru dari pssi terkait 4 pemain calon naturalisasi timnas indonesia - via m88indo m88 m88laliga,2021-11-24 05:36:43+00:00,information
1401548119024697344,kritik pedas eks penyerang timnas untuk indra sjafri dan pssi soal pemain naturalisasi,2021-06-06 14:34:45+00:00,information
1401074317715120132,"eks pemain timnas indonesia, jhonny van beukering, mengkritik pssi soal pemain naturalisasi dan keturunan. userstory",2021-06-05 07:12:02+00:00,information
1403237593148366851,pssi bergerak cepat memperjuangkan ezra walian agar pemain naturalisasi asal belanda tersebut dapat kembali membela timnas indonesia di pertandingan yang tercantum dalam kalender resmi fifa.,2021-06-11 06:28:07+00:00,information
1400038862123003905,"based on ucapan pak mantan peelte sekjen, kevin udah ga bisa bela timnas, jadi otomatis yg lain juga ga bisa pastinya. karena sama semuanya. apalagi jairo. sejauh ini juga ga ada berita sty menolak pemain keturunan atau naturalisasi. dan menpora mau bantu kalo diusulkn pssi",2021-06-02 10:37:30+00:00,information
1408235720079151104,"shin tae-yong tak anti pemain keturunan dan naturalisasi, perkuat timnas indonesia di playoff kualif lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .",2021-06-25 01:28:54+00:00,information
1405503547198767110,begini formasi timnas indonesia di playoff kualifikasi piala asia 2023 dengan 4 pemain naturalisasi lengkapcepatberitanya bola sepakbola sepakboladunia boladunia .,2021-06-17 12:32:13+00:00,information
1404768791762857990,"polemik ezra walian tuntas, pssi tunggu rekomendasi shin tae-yong soal naturalisasi pemain lain untuk timnas indonesia",2021-06-15 11:52:33+00:00,information
1409018205046132737,mauya carik bibit anak muda carik 7 pemain dan kalau uda ketemu mauya di naturalisasi dan jadi wni mauya bilangin sama pssi ini untuk timnas indonesia wanita nantik bapak kementerian menpora ri terhormat,2021-06-27 05:18:13+00:00,information
1403311044852781057,"sekarang proses naturalisasi supaya bisa main timnas bukan tujuan utama lagi, tapi bisa dipakai untuk tujuan mengurangi aturan liga jatah pemain asing di klub",2021-06-11 11:20:00+00:00,information
1407346002554667014,"bisa bikin timnas tangguh, ini daftar pemain yang tunggu naturalisasi jabarnews beritalokal beritahiperlokal harianjabar jabartoday beritajabar beritajawabarat jawabarat jabar bisabikintimnastangguh daftarpemain tunggunaturalisasi",2021-06-22 14:33:28+00:00,information
1401214181555113984,"gak usah muluk-muluk, status ezra aja belum jelas. katanya udah dinaturalisasi dari kapan tahun, tapi tetap belum bisa main utk timnas di ajang resmi. kalau memang masih ada dokumen naturalisasi yang belum rampung, harusnya status utk di klub juga masih pemain asing gak si?",2021-06-05 16:27:48+00:00,information
1401974421057773587,dibuat dulu rencana berjangka nya. timnas u10 - u23 aja tidak ada kompetisi resminya diputar pssi layaknya pemain senior. masa langsung cerita ingin juara dgn cara instant rekrut pelatih top dan naturalisasi. halu itu namanya timnasday,2021-06-07 18:48:44+00:00,information
1404380881377107970,pssi siap bantu proses naturalisasi pemain untuk bela timnas indonesia,2021-06-14 10:11:08+00:00,information
