cleaned_text,label,createdAt
"saran gw, udah cukup naturalisasi buat timnas putra. mending switch cari diaspora pemain keturunan buat timnas putri. asli timnas putri (senior kelompok umur) malu-maluin. kompetisi putri juga ga jalan",0.0,2023-12-24 04:46:19+00:00
"tentunya juara, hal utama yang ingin diraih pemain naturalisasi itu adalah ingin membuktikan kepada dunia, terutama asia bahwa timnas indonesia yang sekarang memiliki banyak bakat-bakat bagus liputanboltimnas galerisepakbola timnas timnasday timnasindonesia timnasgaruda",,2023-12-25 05:33:59+00:00
udah bener timnas indonesia naturalisasi semua aja.,1.0,2023-12-26 14:44:07+00:00
"cuma penasaran aja, kalo indonesia bisa dpt prestasi di piala asia atau tiba2 masuk piala dunia krn pemain naturalisasi yg hampir smuanya orang belanda, kira2 apa kita jadi bersyukur karena pernah dijajah belanda? timnas indonesia",0.0,2023-12-28 14:23:24+00:00
"hal2 kaya gini yang bikin local pret besar kepala, berlaku juga untuk pemain timnas vs pemain naturalisasi.",0.0,2023-12-29 01:46:43+00:00
"anyway, ngomongin naturalisasi. jepang juga udah punya pengalaman dengan ruy ramos dan alex santos. sementara rep. korea justru belum pernah. sudah ada beberapa attempt, tapi yang paling mendekati adalah cesinha. tapi kemungkinan ya cuma dapet paspor, gak main di timnas.",1.0,2023-12-29 02:55:07+00:00
kapan naturalisasi messi pak? ga bisa main di timnas gapapa minimal tuh bocil datang ke indo,1.0,2023-12-29 06:57:41+00:00
"naturalisasi banyak, tc ke luar negeri rutin, staf pelatih pilihan sendiri. percayaproses-nya sty ini diberi banyak kemudahan, jadi wajar kalau ada yang demand lebih dari sekadar main bagus alias prestasinya mana?. kayaknya cuma sty pelatih timnas yg dapet privelege ini.",,2023-12-30 07:21:36+00:00
naturalisasi pemain untuk perkuat timnas indonesia itu wajar!,2.0,2023-12-30 11:00:01+00:00
"...pemain2 timnas dari dulu gak pernah sadar bahwa mereka cuma level e. umpan aja yg bener, gak perlu sok paling skill banyak gocek. yg lokal maupun naturalisasi merasa diri kek messi. skill jepang/korsel jauh di atas kalian tp gak nahan2 bola banyak gocek.. (``,) timnasday",,2024-01-15 16:35:06+00:00
"padahal dari semua pemain naturalisasi timnas indonesia, van beukering yg background-nya paling meyakinkan. tapi yaaa... begitulah.",0.0,2024-01-17 11:29:43+00:00
"progress timnas semakin hari semakin naik walau pelan tapi pasti salut sama semua pemain, lokal maupun naturalisasi, semua menunjukkan etos kerja yang oke. gilaakk buat pemain lokal seperti marcelino, yacob, rizky ridho menurut gw pribadi nilai a+",2.0,2024-01-20 03:27:39+00:00
"di skuad timnas jelas ada bbrp nama yg hasil binaan klub, bahkan jelas sanggup bersaing banget dgn pemain naturalisasi. artinya yg pada keberatan sama naturalisasi, coba tolong dibuat lah atau bahkan dicontoh pembinaan2 yg menghasilkan itu, ketimbang sekedar bilang menghambat!",0.0,2024-01-20 05:42:59+00:00
baru tahu alasan kenapa eksekutor penalti semalam asnawi. ternyata memang diinstruksikan langsung oleh sty agar misal kalau gagal pun asnawi bisa mengemban tanggung jawabnya sebagai kapten timnas. seandainya yg ngambil struick atau mungkin pemain naturalisasi lainnya,1.0,2024-01-20 09:44:50+00:00
"naturalisasi menunjukan dia mencintai tanah moyangnya dengan bangga nya , eh ada komentator yg berusaha bikin panggung untuk menghujat kerangka yg mau dibuat untuk timnas indonesia benahi dulu pikiran dan datamu sebelum menghujat bung",2.0,2024-01-20 13:56:50+00:00
napa sih muji timnas selalu kudu ada embel2 naturalisasi atau bukan? ga cape kotak2in mulu? pemain timnas ya pemain indonesia. titik,0.0,2024-01-20 14:15:14+00:00
"kirain trend naturalisasi di timnas indonesia aja, ternyata di timnas lain pun termasuk dari negara asia tenggara sering juga ternyata. banyak nama baru soalnya di afc asian cup kali ini.",1.0,2024-01-20 16:51:43+00:00
"kita sama2 tau bahwa yg benar yg bagus itu kalah sama yg populis. kalo soal2 spt ini mah bandidos udh kenyang. semoga sty bisa terus latih timnas dlm waktu yg lama, semoga dgn adanya naturalisasi bisa membuat pemain2 justru berlomba naikin kualitas bukan patah semangat.",2.0,2024-01-21 06:59:19+00:00
sebenarnya banyak orang keren in real life yang you know lah keknya terpaksa dukung 02. mungkin demi pertahanin karir. saya pernah jumpa jubir 02 yang jago banget ngeloby + talent scouting buat naturalisasi pemain bola timnas. orangnya baik dan ramah banget.,1.0,2024-01-22 03:35:07+00:00
"kayak timnas negara bule, eh ternyata timnas kita deng. go naturalisasi! ini semacam paradoks kapal theseus. timnas atau ‘bukan’ timnas nih?",0.0,2024-01-23 02:21:34+00:00
"banyak kejutan terjadi.. kekuatan asia mulai berimbang, negara2 lain berkembang pesat, termasuk timnas indonesia. naturalisasi menampakkan hasil. pemain lokal pun berkembang. afcon2023 timnasindonesia sty",2.0,2024-01-23 13:20:59+00:00
"apapun hasilnya, good fight boyz! maap sty saatnya antum pulang ke korea, timnas butuh pelatih eropa khususnya belanda yg ngerti para pemain naturalisasi timnasday asiancup2023",2.0,2024-01-24 13:30:50+00:00
"sadar bego timnas mainnya udah lumayan, di tambah liga lokal indonesia sama jepang tuh kek angkasa dan bawah tanah jauh. jadi sadar sty udah all out buat timnas dia sadar betul pemain yang main di liga lokal itu bapok makannya ambil yang naturalisasi yang lumayan timnas",0.0,2024-01-24 13:35:36+00:00
emang lawannya jepang sik tp timnas dgn mayoritas pemain naturalisasi ini pola permainannya makin apa tau? mendingan pas era2 ricky kambuaya dkk pola permainannya,0.0,2024-01-24 13:37:52+00:00
"sistem yang bagus akan jalan kalau eksekusi pemain juga bagus. udah bilang dari vs irak kalau timnas punya masalah eksekusi. (mungkin sty mau ngecilin gap sistem eksekusi dengan naturalisasi. cuma belum cukup. but, semua butuh pemahaman kudu bisa jadi eksekutor, kolektif)",,2024-01-24 14:25:45+00:00
"unpopular opinion: timnas banyak naturalisasi pemain bukan hanya untuk memperbaiki kualitas individu di skuad, tapi juga untuk upgrade mental. dengan 6 pemain naturalisasi (54.5%) yg bermain selama di turnamen membantu menghilangkan mindset inferior saat melawan tim di atasnya.",2.0,2024-01-24 16:10:33+00:00
mau nanya dong info a1 nanti timnas indonesia bakalan naturalisasi striker kelas a gak???,1.0,2024-01-24 16:16:00+00:00
"yang nonton timnas, ada yang bisa bantu aku ga mengenai masing-masing kelebihan pemain naturalisasi dan lokal",,2024-01-25 06:27:23+00:00
"gw punya 2 bukunya tahun 2006 sprirtualitas sepakbola. gw bakal kasih ke yang kasih komentar terbaik soal kenapa program naturalisasi di timnas bola itu jangan dilanjutkan? . dok, tolong di-rt :) kalau ngga rt, tak culik koen",0.0,2024-01-25 12:33:28+00:00
"naturalisasi di timnas indonesia jangan dilanjutkan jika pemerintah bisa menjamin gizi dan nutrisi calon pemain sudah terjamin sejak janin, sehingga secara fisik bisa proporsional, secara stamina kuat bermain 90++ menit, secara mental bisa punya decision making yg baik.",0.0,2024-01-25 12:47:01+00:00
simpelnya sih naturalisasi bukan solusi jangka panjang untuk timnas bola. kalo solusi jangka panjangnya ga direncanain dieksekusi dengan baik bisa jadi nanti bakal ketergantungan terus dengan naturalisasi. sedangkan ga selamanya pemain naturalisasi kita itu bagus terus kan.,0.0,2024-01-25 12:53:25+00:00
"soalnya daripada buat timnas bola, program naturalisasi itu lebih cocok buat sungai.",0.0,2024-01-25 12:56:33+00:00
"selain liga yang tak serius untuk dibenahi. problem itu juga ada di kepengurusan hingga exco serta mau sampai kapan itu proyek naturalisasi dilakukan atau dikaji kembali, serta blue print timnas indonesia 5-25 tahun ke depan itu seperti apa.",,2024-01-25 21:51:48+00:00
"air mata netes pagi2 baca info timnas lolos 16 besar piala asia. betapa capeknya berproses timnas bola kita, dinamika pro kontra naturalisasi, pssi yg njelimet, liga dan komponen nya busuk. ternyata benar, tekad yg kuat adalah kunci. hormat utk semua, selamat merayakan",2.0,2024-01-25 23:18:35+00:00
emang harus diakui.. pemain2 naturalisasi itu sedikit banyak mengubah gaya permainan timnas indonesia..,2.0,2024-01-26 01:53:56+00:00
"saya salut dengan timnas indonesia, bisa berkembang dengan cepat hanya butuh waktu tidak lebih dari 1 periode. tetapi kenapa pemerintahan indonesia tidak seperti timnas yang tidak butuh waktu 2 periode untuk maju secepat ini, apakah pemerintahan butuh naturalisasi?",0.0,2024-01-26 02:58:28+00:00
oiya juga ya.. bung toweeeeeel… timnas indonesia dbawah asuhan sty pertama kalinya lhooo dlm sjarah sepak bola indonesia lolos 16 besar.. pertama kali.. isinya pemain naturalisasi dan pelatih asing.. bukan lokal lokal pret.. hayooooo… bung toweeelll..!,0.0,2024-01-26 03:16:43+00:00
"kalo masih pada ngeraguin nasionalisme para pemain naturalisasi, liat video video yang beredar aja pas tau timnas indonesia lolos ke babak ko ekspresi mereka gimana. begitu berarti banget buat mereka",2.0,2024-01-26 03:45:44+00:00
"saya lebih suka pakai term pemacu utk pemain2 naturalisasi keturunan di timnas indonesia. naturasilasi blm tentu bisa dilakukan terus menerus, banyak hal yg jadi alasan. pemain naturalisasi digunakan sbg pemacu pemain2 lokal utk menaikkan standarnya.",2.0,2024-01-26 07:10:25+00:00
"haters sty, haters timnas indonesia, haters naturalisasi .. di cariin coachi ni , kalian kemana masuk goa kah.. trutama si towel udh masuk gua mungkin sama pengikut nya sin tae yong towel pssi",0.0,2024-01-26 12:10:43+00:00
"indonesia cetak sejarah indonesia gak jadi pulang, australia siap dihadang buat haters sty, si paling local pride anti naturalisasi: sorry yee! hilirisasi timnas satset tastes yang bikin indonesia buktikan diri ada di level asia. amiiiin ajaa duluu gimana menurut lo?",,2024-01-26 12:33:22+00:00
perpanjang kontrak pelatih shin ta young lolos grup piala asia sudah lama timnas indonesia ga pernah lolos grup piala asia.pemain timnas indonesia sudah bagus tapi kekurangan belom kompak pemain naturalisasi dan lokal dan masih emosian melakukan kesalahan,1.0,2024-01-26 13:48:09+00:00
"himbauan terbuka: ini indonesia! melihat situasi sosial media dalam negeri di tengah perjuangan timnas indonesia dalam pentas piala asia 2023, kami ingin menghimbau dan menyerukan bahwa kedepannya tidak ada lagi pengkotak-kotakan antara pemain naturalisasi/keturunan dgn pemain lokal. silahkan menggunakan kata naturalisasi/keturunan saat para pemain sedang dalam proses, tapi ketika mereka sudah bersumpah dan memiliki ktp, mereka adalah warga negara indonesia. indonesia ya indonesia, ini indonesia!",2.0,2024-01-26 15:59:02+00:00
"jaman timnas isinya cristian gonzales, diego michiels, irfan bachdim kok pada gak teriak anti naturalisasi? kenapa baru sekarang pada anti naturalisasi? hhh",0.0,2024-01-27 17:00:28+00:00
"pak jokowi, buay semangatin timnas kita tuh ga sesimple itu, banyak lu masalah masalah di sepak bola indonesia, kanjuruhan, pengembangan bakat bakat muda, keseringan naturalisasi",0.0,2024-01-28 01:59:48+00:00
pembinaan g jalan: gara2 naturalisasi. gaji pemain telat: gara2 naturalisasi. streaming timnas ngelag: gara2 naturalisasi. jalan berlubang: gara2 naturalisasi. pokoknya semua gara2 naturalsasi.,,2024-01-28 06:24:45+00:00
timnas indonesia emang butuh naturalisasi kiper kayanya,2.0,2024-01-28 11:47:14+00:00
gapapa timnas banyak naturalisasi asal kualitasnya meningkat. kebanyakan pemain lokal masih kedoktrin taktik longpass grusak grusuk gajelas,,2024-01-28 11:58:02+00:00
"busyet, ini timnas bola indon pake 7 pemain asing??? kalo ngandelin pemain naturalisasi gini mah, pelatihnya edy rahmayadi juga bisa lolos 16 besar. bisa sampe juara malah. afcasiancup2023",0.0,2024-01-28 12:14:03+00:00
"emg timnas ni harusnya full naturalisasi aja, ampas bet org lokalnya",,2024-01-28 12:19:33+00:00
timnas skrg keren sih maennya tp rasanya agak gimanaa gitu liat 7 dari 11 pemainnya naturalisasi.. .,0.0,2024-01-28 12:37:48+00:00
semoga pemain timnas ini (khususnya yang naturalisasi) bisa terus main di liga eropa. asiancup2023,2.0,2024-01-28 12:41:28+00:00
timnas indonesia sepertinya butuh naturalisasi harry kane,,2024-01-28 13:02:26+00:00
"selain faktor sty, para pemain naturalisasi jg bikin permainan timnas naik kelas. sentuhan, kualitas passing, ketenangan, dan gaya mainnya emang beda dari pemain2 lokal",2.0,2024-01-28 13:07:46+00:00
"naturalisasi mungkin bisa mengecilkan gap dalam periode singkat. namun, ini jelas bukan solusi jangka panjang. pembinaan, peningkatan kualitas liga, pengiriman pemain berkualitas ke liga yang kualitasnya lebih baik. plan pembangunan timnas berjenjang. perlu punya ini.",,2024-01-28 13:11:50+00:00
mentalitas pemain naturalisasi tuh sangat berdampak banget sama performa indonesia di asiancup2023 efek main di kompetisi level tinggi. semoga pemain lokal bisa nyerap sebanyak-banyaknya dari mereka. biar sama-sama ningkatin level timnas indonesia.,2.0,2024-01-28 13:16:48+00:00
naturalisasi dgn coach asing apa manfaatnya bagi timnas indonesia ?,1.0,2024-01-28 13:19:53+00:00
kira-kira seperti ini nanti komentar bung towel dan haters sty : “selama ini kan naturalisasi digemborkan dan yang dinaturalisasi adalah pemain belakang tapi masih aja kalah bola bola crossing. ini menunjukkan sty sudah gagal dalam melatih timnas dan layak dipecat”,0.0,2024-01-28 13:25:05+00:00
"aku lupa sih 2010 timnas mainnya gimana dan komposisinya gimana, hasil 4-0 mumgkin paling buruk, tapi cara main sama berani pegang bola udah oke, cuma balik lagi fokus pengmbangan pemain sendiri plis jangan naturalisasi mulu",0.0,2024-01-28 13:28:52+00:00
"pelatih yg tidak percaya dg pemain asli indonesia tidak layak dipakai. naturalisasi boleh tapi jgn over, sampai² mematikan bakat² asli daerah. kasihan susah payah di ssb, di klub lokal tapi tdk ada kesempatan main di timnas. timnasday",0.0,2024-01-28 13:29:28+00:00
"walaupun kalah dengan tanpa mencetak satu goal pun,seenggaknya dari sisi permainan timnas indonesia ada progress,lini tengah berani megang bola, tinggal linindepan aja diperbaiki finishing nya lini bertahan lebih kokoh,naturalisasi kali ini impactnya gede bgt buat tim dibanding..",2.0,2024-01-28 13:29:58+00:00
timnas bangga percepat naturalisasi!,,2024-01-28 13:30:18+00:00
mantap krina udah mainnya indonesia. tambah naturalisasi untuk kiper. yang main di liga indonesia jangan dipanggil ke timnas sebelum liganya oke.,2.0,2024-01-28 13:30:58+00:00
"thom haye, martin paes, sama yg lain nyusul naturalisasi selesai maret. semoga makin lengkap timnas indonesia skuad",2.0,2024-01-28 13:34:32+00:00
pemain naturalisasi mainx kurang natural hingga indonesia tersingkirilisasi hingga prlu revolusi sepak bola indonesia. nnton timnasday bkin skit hati terus. asiancup timnasindonesia timnasday indonesia,0.0,2024-01-28 13:41:41+00:00
terimakasih timnas indonesia...dari piala asia terlihat jelas kita belum ada apa2nya di banding negara lain..makin ngerti lah kenapa naturalisasi diperlukan untuk dongkrak kualitas timnas kita sambil trus membenahi kompetisi dan pembinaan usia dini,2.0,2024-01-28 13:45:49+00:00
"dengan hanya menyertakan 4 pemain non naturalisasi sebagai starter, timnas indonesia harus mengakui keunggulan timnas australia dgn skor 0-4. sudah kayak tanda tanda alam sebelum kick off timnasday",0.0,2024-01-28 13:47:22+00:00
"terima kasih timnas indonesia walaupun gugur, permainan di piala asia ini sangat meningkat daripada permainan di kompetisi sebelumnya berkat adanya naturalisasi timnasindonesia stystay",2.0,2024-01-28 13:51:12+00:00
"beda kelas,beda ranking sngt jauh.digasak ausie 4-0.pdhl diperkuat 6 pemain naturalisasi.kurang bnyk? jepang ausie pemain2 nya diaspora.indonesia hny me-naturalisasi. tanpa pemain naturalisasi,entah nasib timnas.",0.0,2024-01-28 13:58:53+00:00
"jujur sejak 2010 ak ikuti liat perkembangan timnas indonesia semakin tahun semakin peningkatan kok, gongnya itu di era sty, rasa permainan di lapangan sdah cukup bagus berkembang. saran aja buat cari lagi naturalisasi untuk bagian depan, untuk yg tdi udh bgus.",2.0,2024-01-28 14:01:12+00:00
"coach sty di naturalisasi aja pak , biar permanen jadi pelatih timnas indonesia, di pertandingan lawan australia sentuhan sty terlihat nyata, timnas bermain sangat menjanjikan, tingga finishing aja, nunggu striker sekelas benzema atau ivan zamorano !",2.0,2024-01-28 14:03:37+00:00
"segera benahi grassroot, tingkatkan kualitas liga lokal setelah itu jika kualitas pemain lokal sudah naik atau bahkan sudah bagus, program naturalisasi juga jangan dihentikan atau lebih ketat aja pemilihan pemainnya. kalo udah gitu timnas indonesia gaperlu lagi pelatih spesial",2.0,2024-01-28 14:23:58+00:00
"jadikan sty pelatih timnas hingga 10 tahun ke depan, kalo bisa naturalisasi sty biar bisa jadi ketua pssi.",2.0,2024-01-28 14:27:03+00:00
"pemain naturalisasi maupun pemain yg main di klub luar itu bagian dari strategi agar meningkatkan kemampuan timnas indonesia di satu sisi pembenahan klub liga liga lokal harus dilakukan juga , semua bagian dari menyiapkan bibit bibit unggul",2.0,2024-01-28 14:28:16+00:00
mungkin boleh dicoba: semua pemain timnas sepak bola adalah pemain naturalisasi.,1.0,2024-01-28 14:51:54+00:00
"kalo ada yang masih ngomongin naturalisasi, suru liat timnas prancis",1.0,2024-01-28 15:06:16+00:00
"miris aja saat timnas apapun membawa nama indonesia, tapi kita yang seharusnya mendukung, memberi semangat, masih aja melabeli naturalisasi lah mending lokal lah, hei mereka itu warga negara indonesia, maksud lokal tuh apa sih?",0.0,2024-01-28 15:16:18+00:00
"wkw.. intinya jangan ekspektasi berlebih. berharap selalu agar bisa berprogres saja ditengah pembinaan usia muda liga yg masih segini-gini aja. pemain keturunan/naturalisasi jadi jalan terbaik untuk saat ini. malah berharap, 100% pemain keturunan yg ngisi timnas.",0.0,2024-01-28 16:52:59+00:00
"g ada yg bs diharapkan dr timnas bule, krn emang bkn timnas indonesia, sty kl bs nya cm mnt naturalisasi, kakekku yg uda meninggal pun juga bisa.",0.0,2024-01-28 18:47:11+00:00
saat bertanding timnas diperkuat 6 pemain naturalisasi.mungkin perlu 10 atau semuanya diisi naturalisasi.segera ke eropa.disana msh bnyk pemain bagus yg bisa jd wni. masih dgn sty?,0.0,2024-01-28 23:31:26+00:00
"gapernah bangga2 amat ama bola/timnas indo. gamau cape2 ngelatih, ngebentuk nunggu, jadinya naturalisasi terus. kasian malah, maksa banget menang tanpa lewatin proses.",0.0,2024-01-29 00:13:55+00:00
"gambaran timnas indonesia klo yg rencananya mau di naturalisasi cepet terealisasi utama : paes sandy, amat, baggot nathan, tom haye, ivar, shayne struick, ragnar, marcelino cadangan ernando/margo ridho, jay idyes, baggot asnawi, kambuaya, hubner, arhan witan, sananta, saddil",1.0,2024-01-29 01:34:35+00:00
"naturalisasi timnas kita lebih tepat disebut diaspora. ini lebih baik daripada naturalisasi waktu lalu. krn yd dulu bukan krn keturunan tapi perkawinan. yg notabene udah tuwir. sedangkan sekarang muda, fresh from the oven",,2024-01-29 01:49:48+00:00
"meskipun punya bukti keberhasilan, program naturalisasi ini sendiri masih menimbulkan berbagai perdebatan, baik di antara permerhati sepak bola nasional, mantan penggawa timnas, serta para fans. — refi gilang maulana",1.0,2024-01-29 03:52:54+00:00
timnas indonesia tidak peduli siapa yg bermain. selama dia bertekad membela panji merah putih demi lambang garuda di dada. bahkan jika pemain naturalisasi lebih baik kenapa tidak secara penampilan. dan jika pemain lokal tetap gitu² aja juga gpp gak masuk timnas.,2.0,2024-01-29 04:56:28+00:00
"hal mendasar: kalau mau timnas bagus/kuat pemain2nya harus dihasilkan dari kompetisi yang berkualitas, solusi instan ambil pemain2 naturalisasi yg main reguler di kompetisi yg berkualitas luar negri, semoga solusi instan dibarengi dengan peraikan kualitas kompetisi dalam negri",2.0,2024-01-29 08:43:28+00:00
"secara hukum, nol cuma berhak jadi warga negara hindia belanda yg kemudian jadi indonesia. lagian dia enggak pernah bela timnas manapun sebelumnya selain hindia. apa karena dia belanda totok, maka begitu bela timnas indonesia disebut naturalisasi?",0.0,2024-01-29 08:52:23+00:00
"naturalisasi beda dengan pemain keturunan. pemain keturunan yang punya darah indonesia dan memilih untuk jadi warga negara indonesia punya hak yang sama dengan warga indonesia pada umumnya, termasuk membela timnas.",1.0,2024-01-29 12:45:44+00:00
"penggemar bola kita butuh informasi tentang pemain keturunan ini, terutama yang masih terjebak dengan dikotomi pemain lokal - pemain naturalisasi. intinya kami mendukung yang punya darah orang indonesia supaya berhak membela timnas.",2.0,2024-01-29 14:36:40+00:00
liga domestik separoh gagal karena tak sepenuhnya berkontribusi menyumbang pemain timnas meskipun eks naturalisasi sebagaimana mark klok yg hanya duduk manis dibangku cadangan selama piala asia 2023 qatar naturalisasi saja semua keturunan sampai timnas 100% sty natura ...,0.0,2024-01-29 22:17:47+00:00
"timnas.dari 11 pemain 6 orang adlh naturalisasi.namun tdk mampu menandingi australia.utk mngejar kemenangan,jika perlu seluruhnya pemain naturalisasi.namanya timnas.",0.0,2024-01-30 06:05:52+00:00
"baru tau, naturalisasi ternyata kultur sepak bola indonesia",1.0,2024-01-30 07:30:54+00:00
"apresiasi buat timnas indonesia di piala asia 2023, keren brok bisa nyampe 16 besar,proyek naturalisasi sty bisa dibilang cukup berhasil dengan beberapa pemain yg masih di usia muda dan bisa jadi andalan buat beberapa tahun kedepan,tapi ya sampe kapan kita ngandelin naturalisasi",2.0,2024-01-30 07:51:49+00:00
"suporter nya pengen timnas maju, federasi nya yang masih tolol ini bisa ga sii naturalisasi federasi anjir. fokus benahin liga ajaa susah malah fokus kampanye2 tai anj",0.0,2024-01-30 08:43:11+00:00
"jangan puji pemain naturalisasi timnas indonesia berlebihan, nanti pemain lokal bisa sakit hati tau lah siapa",0.0,2024-01-30 09:54:38+00:00
plisss negara eropa mana aja dah naturalisasi gw jadi warga negara kalau pelatih timnas indo senior dari lokalan,0.0,2024-01-30 10:44:35+00:00
kualiatas pemain timnas indo sekarang jauh lebih jelek dari yang jaman bepe dulu. kebantu naturalisasi doang kalo yg skrg,0.0,2024-01-30 11:29:33+00:00
"cape juga liat tiap timnas tersingkir turnamen, muncul lah semua pengamat sepakbola yg lagi lagi bahas naturalisasi. cape ga sih? ga sadar diri grassroot dan liga kita emang masih sangat jelek?",0.0,2024-01-30 13:25:32+00:00
indonesia tanpa pemain naturalisasi lawan timnas wanita jepang juga bakal kalah,0.0,2024-01-30 13:45:02+00:00
"udahlah pak bubarkan aja kompetisi yang pesertanya ga diverifikasi serius ini, toh pemain timnas tinggal ajukan naturalisasi. biar para pemain bola indonesia yang masih menggantungkan hidup dari gaji dipaksa untuk migrasi ke luar negeri.",0.0,2024-02-03 17:00:30+00:00
setuju. naturalisasi pemain timnas sampai dominan di tim mirip dg hilirisasi tapi yg bikin smelter cina dan hasilnya dibawa ke cina.,0.0,2024-02-06 11:33:22+00:00
"menurut kalian seberapa besar kebutuhan timnas indonesia akan striker naturalisasi? dalam wawancara terbarunya, erick tohir katakan akan mendukung coach shin tae-yong yang akan bergriliya untuk mencari striker dispora di luar negeri.",1.0,2024-02-09 08:21:25+00:00
naturalisasi kok gak main. emang berseragam merah putih enggak mudah.,0.0,2024-02-09 10:06:00+00:00
"kelak jika terpilih, fan sepak bola indonesia harus menagih hal ini. pembinaan terstruktur, pembenahan liga, dan transparansi pemanggilan. naturalisasi tolong segera dihentikan. program enggak cocok dipaksa. lawan!!!",0.0,2024-02-13 15:43:13+00:00
"bukan itu poinnya, ceng. naturalisasi mah bebas, hak dia. tp kalo naturalisasi terus ngarep masuk timnas waktu dianya aja jarang main dua-tiga musim. kan mending panggil yg lain. inget, keluarganya kontak pak hasani bilang jairo siap bela timnas. ga pernah main, ngapain?",0.0,2024-02-17 07:39:22+00:00
"lau pilih deh, ky. mau pake jawaban gue yg mana... ada yg lebih bisa muasin lo lagi kalo di bawah-bawah. cek aja coba. soal arhan, doi emang perlu diacc dpr buat ke timnas? proses naturalisasi itu butuh 6 bulan normalnya. makanya dari awal gue bilang ada opsi lain.",,2024-02-17 08:56:13+00:00
"untuk stefano lilipaly dan olija spasojevic tenaganya masih pernah dimanfaatkan shin tae-yong, tapi tidak dengan pemain-pemain naturalisasi lain",1.0,2024-02-19 21:30:00+00:00
bayangin aja dulu kalo kiper timnas indonesia begini iyaiyaaaa ini pake pensil ajaip. senapsaran aja gue kalo kita naturalisasi grade a begimana,,2024-02-20 14:54:43+00:00
"emang dia janji ngasih piala? dan mulai kapan pemain naturalisasi hadir? dan berapa tahun sty yang aktif melatih timnas? menurut gua wajar, sty emang di kontrak sebagai pelatih, tetapi jobdesk nya bukan pelatih lagi dengan kondisi sepak bola indonesia saat ini",0.0,2024-02-20 16:45:43+00:00
"pelatih tarkam gak mampu nyumbang 3 pemainnya utk kepentingan timnas indonesia, padahal masih punya 23 pemainnya apa timnas indonesia perlu panggil pemain naturalisasi..? barito putera ratu tisha erick thohir shin tae-yong kitagaruda",0.0,2024-02-21 11:59:01+00:00
"timnas indonesia pernah punya striker naturalisasi yang disegani di asia, sayang kariernya di skuad garuda berantakan",,2024-02-26 08:01:35+00:00
"harusnya jersey timnas kita hari ini, terinspirasi skuad naturalisasi 1938",1.0,2024-03-21 14:40:20+00:00
"eh, aku tiba² kepikiran. pemain naturalisasi timnas bola apa gak culture shock ta? biasanya birokrasi mudah di negara mereka dulu, malah sekarang ribet. atau mereka ada pengkhususan kah?",,2024-03-23 01:08:31+00:00
indonesia akhirnya mengecap buah manis dari kiprah para bule hunter era 90-an melalui gelombang naturalisasi pemain timnas ini. lanjutkan!,2.0,2024-03-25 16:36:48+00:00
"naturalisasi juga sebenernya penting buat timnas, berharap work ethic mereka di ikutin sama pemain lokal kita jadi contoh baik sampe jadi kultur pemain sini. tapi banyak juga kasus malah pemain naturalisasi ngikut kultur pemain lokak yang semrawut",0.0,2024-03-26 09:01:00+00:00
"naturalisasi terbukti berdampak bagus di timnas indonesia. now, mari naturalisasi dpr dan jajaran menteri.",2.0,2024-03-26 12:35:33+00:00
"kebayang ga sih kalo kita naturalisasi max verstappen buat dijadikan striker, dijamin ngacir banget mainnya timnas indonesia blibli",2.0,2024-03-26 13:00:37+00:00
"dulu maroko ke semifinal pildun, pada ngebanggain, padahal pemainnya mayoritas pemain naturalisasi, giliran timnas kita mulai bagus pada nyinyir...",0.0,2024-03-26 16:12:59+00:00
"ini realita dan kritik yg menurut saya bagus kita lupa membangun federasi, pembinaan usia dini yg berkualitas dan liga yg profesional karena pemain timnas kita tinggal naturalisasi saja tolak ukur kesuksesan sepakbola sebuah negara ada pada timnasnya, kita sedang memilih jalan pintas itu",0.0,2024-03-27 01:45:49+00:00
mirip timnas era simon yang diisi pemain naturalisasi liga 1,1.0,2024-03-27 06:04:50+00:00
"timnas indonesia menang itu tentu sebagai warga negara pasti senang, namun kritik tetaplah perlu. naturalisasi yang tepat mungkin bagus untuk short term. sedangkan untuk long term pemain timnas harus lahir dari sebuah kompetisi domestik yang sehat dan terkelola dengan baik.",2.0,2024-03-27 07:39:19+00:00
"sangat setuju sih dengan naturalisasikuncikemenangan karena terlihat bngt tau ga semalam pertandingannya, ayo dong lanjutkan lagi ya pak perjuangannya kita butuh transformasi timnas indonesia baca disini ya",2.0,2024-03-27 07:50:39+00:00
"aseli ni fans timnas pada sibuk ngehype sama pemain naturalisasi sampe jd permisif ke federasi yg kaga mau ngebenahin bola lokal, begitu generasi naturalisasi yg skrg udah pada tuwir dan ga ada regenerasi dari diaspora yg selevel bakal kelimpungan jg paling",0.0,2024-03-27 09:13:12+00:00
"apresiasi yg tinggi atas komitmen dalam membangun sepakbola nasional, mimin setuju kalau naturalisasi pemain di lanjutkan , hasilnya terlihat kok, timnas indonesia semakin kuat dan hebat naturalisasikuncikemenangan pln plnsuluttenggoo",2.0,2024-03-27 09:26:17+00:00
bagus-bagus ya naturalisasi timnas sepak bola? kalo naturalisasi hakim bisa gak? biar ada kejelasan soal kanjuruhan. atau semua polisi dan penegak hukum kualitasnya sama-sama aja? semoga tidak.,0.0,2024-03-27 09:30:13+00:00
